Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RL","Land Use","410","Republic of Korea","5110","Area","6774","Cropland area under protective cover","2011","2011","1000 ha","93.4","A","Official figure",""
"RL","Land Use","410","Republic of Korea","5110","Area","6774","Cropland area under protective cover","2012","2012","1000 ha","89.6","A","Official figure",""
"RL","Land Use","410","Republic of Korea","5110","Area","6774","Cropland area under protective cover","2013","2013","1000 ha","86.8","A","Official figure",""
"RL","Land Use","410","Republic of Korea","5110","Area","6774","Cropland area under protective cover","2014","2014","1000 ha","93.5","A","Official figure",""
"RL","Land Use","410","Republic of Korea","5110","Area","6774","Cropland area under protective cover","2015","2015","1000 ha","90.5","A","Official figure",""
"RL","Land Use","410","Republic of Korea","5110","Area","6774","Cropland area under protective cover","2016","2016","1000 ha","83.6","A","Official figure",""
"RL","Land Use","410","Republic of Korea","5110","Area","6774","Cropland area under protective cover","2017","2017","1000 ha","80.6","A","Official figure",""
"RL","Land Use","410","Republic of Korea","5110","Area","6774","Cropland area under protective cover","2018","2018","1000 ha","81.2","A","Official figure",""
"RL","Land Use","410","Republic of Korea","5110","Area","6774","Cropland area under protective cover","2019","2019","1000 ha","80.7","A","Official figure",""
"RL","Land Use","410","Republic of Korea","5110","Area","6774","Cropland area under protective cover","2020","2020","1000 ha","80.6","A","Official figure",""
"RL","Land Use","410","Republic of Korea","5110","Area","6774","Cropland area under protective cover","2021","2021","1000 ha","82.8","A","Official figure",""
"RL","Land Use","410","Republic of Korea","5110","Area","6774","Cropland area under protective cover","2022","2022","1000 ha","83.8","A","Official figure",""
"RL","Land Use","410","Republic of Korea","5110","Area","6774","Cropland area under protective cover","2023","2023","1000 ha","83","A","Official figure",""
"RL","Land Use","682","Saudi Arabia","5110","Area","6602","Agriculture","2010","2010","1000 ha","173740.0419","I","Value imputed by a receiving agency",""
"RL","Land Use","682","Saudi Arabia","5110","Area","6602","Agriculture","2011","2011","1000 ha","173733.7502","I","Value imputed by a receiving agency",""
"RL","Land Use","682","Saudi Arabia","5110","Area","6602","Agriculture","2012","2012","1000 ha","173723.4586","I","Value imputed by a receiving agency",""
"RL","Land Use","682","Saudi Arabia","5110","Area","6602","Agriculture","2013","2013","1000 ha","173713.1669","I","Value imputed by a receiving agency",""
"RL","Land Use","682","Saudi Arabia","5110","Area","6602","Agriculture","2014","2014","1000 ha","173622.1753","I","Value imputed by a receiving agency",""
"RL","Land Use","682","Saudi Arabia","5110","Area","6602","Agriculture","2015","2015","1000 ha","173614.5836","I","Value imputed by a receiving agency",""
"RL","Land Use","682","Saudi Arabia","5110","Area","6602","Agriculture","2016","2016","1000 ha","173608.292","I","Value imputed by a receiving agency",""
"RL","Land Use","682","Saudi Arabia","5110","Area","6602","Agriculture","2017","2017","1000 ha","173607.1003","I","Value imputed by a receiving agency",""
"RL","Land Use","682","Saudi Arabia","5110","Area","6602","Agriculture","2018","2018","1000 ha","173605.2087","I","Value imputed by a receiving agency",""
"RL","Land Use","682","Saudi Arabia","5110","Area","6602","Agriculture","2019","2019","1000 ha","173616.852","I","Value imputed by a receiving agency",""
"RL","Land Use","682","Saudi Arabia","5110","Area","6602","Agriculture","2020","2020","1000 ha","173637.787","I","Value imputed by a receiving agency",""
"RL","Land Use","682","Saudi Arabia","5110","Area","6602","Agriculture","2021","2021","1000 ha","173637.417","I","Value imputed by a receiving agency",""
"RL","Land Use","682","Saudi Arabia","5110","Area","6602","Agriculture","2022","2022","1000 ha","173637.417","I","Value imputed by a receiving agency",""
"RL","Land Use","682","Saudi Arabia","5110","Area","6602","Agriculture","2023","2023","1000 ha","173637.417","I","Value imputed by a receiving agency",""
"RL","Land Use","682","Saudi Arabia","5110","Area","6610","Agricultural land","2010","2010","1000 ha","173740.0419","I","Value imputed by a receiving agency",""
"RL","Land Use","682","Saudi Arabia","7209","Share in Land area","6610","Agricultural land","2010","2010","%","80.82","E","Estimated value",""
"RL","Land Use","682","Saudi Arabia","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","2010","2010","USD_PPP/ha","29.05","E","Estimated value",""
"RL","Land Use","682","Saudi Arabia","5110","Area","6610","Agricultural land","2011","2011","1000 ha","173733.7502","I","Value imputed by a receiving agency",""
"RL","Land Use","682","Saudi Arabia","7209","Share in Land area","6610","Agricultural land","2011","2011","%","80.82","E","Estimated value",""
"RL","Land Use","682","Saudi Arabia","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","2011","2011","USD_PPP/ha","28.03","E","Estimated value",""
"RL","Land Use","682","Saudi Arabia","5110","Area","6610","Agricultural land","2012","2012","1000 ha","173723.4586","I","Value imputed by a receiving agency",""
"RL","Land Use","682","Saudi Arabia","7209","Share in Land area","6610","Agricultural land","2012","2012","%","80.81","E","Estimated value",""
"RL","Land Use","682","Saudi Arabia","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","2012","2012","USD_PPP/ha","27.18","E","Estimated value",""
"RL","Land Use","682","Saudi Arabia","5110","Area","6610","Agricultural land","2013","2013","1000 ha","173713.1669","I","Value imputed by a receiving agency",""
"RL","Land Use","682","Saudi Arabia","7209","Share in Land area","6610","Agricultural land","2013","2013","%","80.81","E","Estimated value",""
"RL","Land Use","682","Saudi Arabia","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","2013","2013","USD_PPP/ha","29.93","E","Estimated value",""
"RL","Land Use","682","Saudi Arabia","5110","Area","6610","Agricultural land","2014","2014","1000 ha","173622.1753","I","Value imputed by a receiving agency",""
"RL","Land Use","682","Saudi Arabia","7209","Share in Land area","6610","Agricultural land","2014","2014","%","80.77","E","Estimated value",""
"RL","Land Use","682","Saudi Arabia","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","2014","2014","USD_PPP/ha","25.22","E","Estimated value",""
"RL","Land Use","682","Saudi Arabia","5110","Area","6610","Agricultural land","2015","2015","1000 ha","173614.5836","I","Value imputed by a receiving agency",""
"RL","Land Use","682","Saudi Arabia","7209","Share in Land area","6610","Agricultural land","2015","2015","%","80.76","E","Estimated value",""
"RL","Land Use","682","Saudi Arabia","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","2015","2015","USD_PPP/ha","28.01","E","Estimated value",""
"RL","Land Use","682","Saudi Arabia","5110","Area","6610","Agricultural land","2016","2016","1000 ha","173608.292","I","Value imputed by a receiving agency",""
"RL","Land Use","682","Saudi Arabia","7209","Share in Land area","6610","Agricultural land","2016","2016","%","80.76","E","Estimated value",""
"RL","Land Use","682","Saudi Arabia","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","2016","2016","USD_PPP/ha","29.66","E","Estimated value",""
"RL","Land Use","682","Saudi Arabia","5110","Area","6610","Agricultural land","2017","2017","1000 ha","173607.1003","I","Value imputed by a receiving agency",""
"RL","Land Use","682","Saudi Arabia","7209","Share in Land area","6610","Agricultural land","2017","2017","%","80.76","E","Estimated value",""
"RL","Land Use","682","Saudi Arabia","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","2017","2017","USD_PPP/ha","33.68","E","Estimated value",""
"RL","Land Use","682","Saudi Arabia","5110","Area","6610","Agricultural land","2018","2018","1000 ha","173605.2087","I","Value imputed by a receiving agency",""
"RL","Land Use","682","Saudi Arabia","7209","Share in Land area","6610","Agricultural land","2018","2018","%","80.76","E","Estimated value",""
"RL","Land Use","682","Saudi Arabia","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","2018","2018","USD_PPP/ha","35.52","E","Estimated value",""
"RL","Land Use","682","Saudi Arabia","5110","Area","6610","Agricultural land","2019","2019","1000 ha","173616.852","I","Value imputed by a receiving agency",""
"RL","Land Use","682","Saudi Arabia","7209","Share in Land area","6610","Agricultural land","2019","2019","%","80.76","E","Estimated value",""
"RL","Land Use","682","Saudi Arabia","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","2019","2019","USD_PPP/ha","40.01","E","Estimated value",""
"RL","Land Use","682","Saudi Arabia","5110","Area","6610","Agricultural land","2020","2020","1000 ha","173637.787","I","Value imputed by a receiving agency",""
"RL","Land Use","682","Saudi Arabia","7209","Share in Land area","6610","Agricultural land","2020","2020","%","80.77","E","Estimated value",""
"RL","Land Use","682","Saudi Arabia","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","2020","2020","USD_PPP/ha","46.85","E","Estimated value",""
"RL","Land Use","682","Saudi Arabia","5110","Area","6610","Agricultural land","2021","2021","1000 ha","173637.417","I","Value imputed by a receiving agency",""
"RL","Land Use","682","Saudi Arabia","7209","Share in Land area","6610","Agricultural land","2021","2021","%","80.77","E","Estimated value",""
"RL","Land Use","682","Saudi Arabia","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","2021","2021","USD_PPP/ha","45.85","E","Estimated value",""
"RL","Land Use","682","Saudi Arabia","5110","Area","6610","Agricultural land","2022","2022","1000 ha","173637.417","I","Value imputed by a receiving agency",""
"RL","Land Use","682","Saudi Arabia","7209","Share in Land area","6610","Agricultural land","2022","2022","%","80.77","E","Estimated value",""
"RL","Land Use","682","Saudi Arabia","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","2022","2022","USD_PPP/ha","47.48","E","Estimated value",""
"RL","Land Use","682","Saudi Arabia","5110","Area","6610","Agricultural land","2023","2023","1000 ha","173637.417","I","Value imputed by a receiving agency",""
"RL","Land Use","682","Saudi Arabia","7209","Share in Land area","6610","Agricultural land","2023","2023","%","80.77","E","Estimated value",""
"RL","Land Use","682","Saudi Arabia","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","2023","2023","USD_PPP/ha","47.44","E","Estimated value",""
"RL","Land Use","682","Saudi Arabia","5110","Area","6620","Cropland","2010","2010","1000 ha","3740.0419","I","Value imputed by a receiving agency",""
"RL","Land Use","682","Saudi Arabia","7208","Share in Agricultural land","6620","Cropland","2010","2010","%","2.15","E","Estimated value",""
